OrderID,Date,Product,Category,Region,SalesRep,Quantity,UnitPrice
ORD1157,2024-06-25,Bluetooth Speaker,Electronics,East,Sneha Patel,4,1799.0
ORD1046,2024-06-25,Laptop Stand,Furniture,South,Amit Sharma,4,899.0
ORD1316,2024-06-26,Mechanical Keyboard,Accessories,South,Amit Sharma,10,2499.0
ORD1169,2024-06-26,Wireless Mouse,Accessories,West,Amit Sharma,8,499.0
ORD1077,2024-06-27,Bluetooth Speaker,Electronics,South,Amit Sharma,12,1799.0
ORD1551,2024-06-28,Cable Organizer,Accessories,North,Rohit Verma,13,299.0
ORD1415,2024-06-29,Cable Organizer,Accessories,South,Sneha Patel,2,299.0
ORD1380,2024-06-29,Wireless Mouse,Accessories,West,Priya Singh,9,499.0
ORD1515,2024-06-30,Mechanical Keyboard,Accessories,East,Karan Mehta,8,2499.0
ORD1467,2024-07-01,Cable Organizer,Accessories,South,Sneha Patel,4,299.0
ORD1280,2024-07-01,Cable Organizer,Accessories,North,Rohit Verma,7,299.0
ORD1117,2024-07-01,Mechanical Keyboard,Accessories,North,Amit Sharma,4,2499.0
ORD1026,2024-07-01,Bluetooth Speaker,Electronics,South,Karan Mehta,12,1799.0
ORD1518,2024-07-02,USB-C Hub,Accessories,East,Amit Sharma,7,1299.0
ORD1103,2024-07-02,Cable Organizer,Accessories,West,Priya Singh,1,299.0
ORD1058,2024-07-02,Monitor 24in,Electronics,East,Rohit Verma,6,8999.0
ORD1276,2024-07-03,Webcam HD,Electronics,South,Amit Sharma,14,1999.0
ORD1051,2024-07-03,Bluetooth Speaker,Electronics,East,Karan Mehta,5,1799.0
ORD1389,2024-07-04,Monitor 24in,Electronics,North,Amit Sharma,3,8999.0
ORD1094,2024-07-06,Wireless Mouse,Accessories,North,Sneha Patel,11,499.0
ORD1398,2024-07-07,Desk Lamp,Furniture,South,Amit Sharma,2,699.0
ORD1326,2024-07-07,USB-C Hub,Accessories,North,Amit Sharma,12,1299.0
ORD1414,2024-07-08,Desk Lamp,Furniture,East,Sneha Patel,12,699.0
ORD1470,2024-07-08,Wireless Mouse,Accessories,South,Amit Sharma,3,499.0
ORD1173,2024-07-09,Webcam HD,Electronics,South,Rohit Verma,8,1999.0
ORD1475,2024-07-09,Power Bank,Electronics,East,Sneha Patel,2,1499.0
ORD1550,2024-07-11,Power Bank,Electronics,South,Rohit Verma,12,1499.0
ORD1008,2024-07-11,Wireless Mouse,Accessories,East,Karan Mehta,13,499.0
ORD1171,2024-07-11,Desk Lamp,Furniture,East,Rohit Verma,7,699.0
ORD1527,2024-07-12,Monitor 24in,Electronics,North,Unassigned,8,8999.0
ORD1284,2024-07-12,Cable Organizer,Accessories,East,Karan Mehta,13,299.0
ORD1007,2024-07-14,Desk Lamp,Furniture,West,Amit Sharma,2,699.0
ORD1192,2024-07-15,USB-C Hub,Accessories,South,Sneha Patel,7,1299.0
ORD1602,2024-07-16,Monitor 24in,Electronics,South,Karan Mehta,6,8999.0
ORD1517,2024-07-17,Desk Lamp,Furniture,South,Sneha Patel,10,699.0
ORD1061,2024-07-17,Webcam HD,Electronics,North,Karan Mehta,2,1999.0
ORD1382,2024-07-18,Bluetooth Speaker,Electronics,West,Rohit Verma,3,1799.0
ORD1125,2024-07-18,Webcam HD,Electronics,South,Karan Mehta,5,1999.0
ORD1106,2024-07-19,Monitor 24in,Electronics,East,Sneha Patel,14,8999.0
ORD1260,2024-07-20,Bluetooth Speaker,Electronics,West,Amit Sharma,14,1799.0
ORD1632,2024-07-21,Mechanical Keyboard,Accessories,South,Amit Sharma,13,2499.0
ORD1259,2024-07-21,Cable Organizer,Accessories,West,Sneha Patel,3,299.0
ORD1592,2024-07-21,Webcam HD,Electronics,South,Sneha Patel,9,1999.0
ORD1613,2024-07-24,Wireless Mouse,Accessories,West,Priya Singh,7,499.0
ORD1133,2024-07-26,Webcam HD,Electronics,South,Sneha Patel,13,1999.0
ORD1437,2024-07-26,USB-C Hub,Accessories,South,Karan Mehta,12,1299.0
ORD1235,2024-07-28,Wireless Mouse,Accessories,East,Sneha Patel,1,499.0
ORD1487,2024-07-28,Mechanical Keyboard,Accessories,North,Priya Singh,7,2499.0
ORD1547,2024-07-28,Mechanical Keyboard,Accessories,South,Rohit Verma,3,2499.0
ORD1478,2024-07-29,Laptop Stand,Furniture,East,Amit Sharma,8,899.0
ORD1568,2024-07-29,Laptop Stand,Furniture,West,Karan Mehta,2,899.0
ORD1070,2024-07-30,USB-C Hub,Accessories,North,Rohit Verma,9,1299.0
ORD1529,2024-07-30,Wireless Mouse,Accessories,West,Rohit Verma,11,499.0
ORD1209,2024-07-30,Webcam HD,Electronics,West,Amit Sharma,14,1999.0
ORD1541,2024-07-30,Desk Lamp,Furniture,East,Karan Mehta,6,699.0
ORD1624,2024-07-31,Wireless Mouse,Accessories,East,Priya Singh,11,499.0
ORD1132,2024-08-01,Laptop Stand,Furniture,West,Rohit Verma,14,899.0
ORD1553,2024-08-02,Wireless Mouse,Accessories,West,Karan Mehta,11,499.0
ORD1605,2024-08-02,Mechanical Keyboard,Accessories,West,Karan Mehta,14,2499.0
ORD1410,2024-08-02,Mechanical Keyboard,Accessories,South,Rohit Verma,1,2499.0
ORD1088,2024-08-02,Monitor 24in,Electronics,North,Sneha Patel,12,8999.0
ORD1535,2024-08-02,Webcam HD,Electronics,East,Priya Singh,11,1999.0
ORD1454,2024-08-03,Laptop Stand,Furniture,West,Rohit Verma,4,899.0
ORD1588,2024-08-03,Cable Organizer,Accessories,North,Sneha Patel,6,299.0
ORD1507,2024-08-03,USB-C Hub,Accessories,South,Unassigned,5,1299.0
ORD1586,2024-08-04,Mechanical Keyboard,Accessories,East,Rohit Verma,6,2499.0
ORD1598,2024-08-04,Cable Organizer,Accessories,North,Priya Singh,10,299.0
ORD1616,2024-08-06,Bluetooth Speaker,Electronics,East,Amit Sharma,11,1799.0
ORD1177,2024-08-06,Cable Organizer,Accessories,West,Rohit Verma,4,299.0
ORD1369,2024-08-08,Laptop Stand,Furniture,North,Rohit Verma,11,899.0
ORD1503,2024-08-10,Webcam HD,Electronics,West,Amit Sharma,14,1999.0
ORD1198,2024-08-10,Power Bank,Electronics,South,Karan Mehta,10,1499.0
ORD1610,2024-08-10,Desk Lamp,Furniture,South,Amit Sharma,11,699.0
ORD1365,2024-08-10,Monitor 24in,Electronics,West,Sneha Patel,11,8999.0
ORD1045,2024-08-11,Monitor 24in,Electronics,North,Rohit Verma,3,8999.0
ORD1011,2024-08-12,Bluetooth Speaker,Electronics,North,Sneha Patel,2,1799.0
ORD1607,2024-08-15,Mechanical Keyboard,Accessories,East,Sneha Patel,5,2499.0
ORD1358,2024-08-15,Webcam HD,Electronics,West,Amit Sharma,2,1999.0
ORD1213,2024-08-17,Bluetooth Speaker,Electronics,North,Karan Mehta,12,1799.0
ORD1413,2024-08-17,Monitor 24in,Electronics,South,Rohit Verma,9,8999.0
ORD1030,2024-08-18,USB-C Hub,Accessories,West,Karan Mehta,1,1299.0
ORD1040,2024-08-19,Wireless Mouse,Accessories,North,Karan Mehta,10,499.0
ORD1138,2024-08-21,Laptop Stand,Furniture,North,Rohit Verma,10,899.0
ORD1084,2024-08-22,Power Bank,Electronics,East,Rohit Verma,1,1499.0
ORD1081,2024-08-22,Wireless Mouse,Accessories,East,Amit Sharma,11,499.0
ORD1558,2024-08-23,Bluetooth Speaker,Electronics,North,Sneha Patel,7,1799.0
ORD1630,2024-08-23,USB-C Hub,Accessories,West,Priya Singh,7,1299.0
ORD1230,2024-08-23,Wireless Mouse,Accessories,East,Priya Singh,13,499.0
ORD1121,2024-08-24,Webcam HD,Electronics,East,Priya Singh,2,1999.0
ORD1063,2024-08-25,Monitor 24in,Electronics,South,Sneha Patel,8,8999.0
ORD1596,2024-08-25,Bluetooth Speaker,Electronics,South,Sneha Patel,12,1799.0
ORD1269,2024-08-26,Wireless Mouse,Accessories,South,Rohit Verma,12,499.0
ORD1512,2024-08-26,Monitor 24in,Electronics,East,Amit Sharma,9,8999.0
ORD1403,2024-08-26,Wireless Mouse,Accessories,West,Sneha Patel,5,499.0
ORD1200,2024-08-27,Cable Organizer,Accessories,East,Karan Mehta,7,299.0
ORD1545,2024-08-28,Mechanical Keyboard,Accessories,East,Priya Singh,11,2499.0
ORD1160,2024-08-28,Webcam HD,Electronics,South,Karan Mehta,5,1999.0
ORD1158,2024-08-29,Wireless Mouse,Accessories,East,Priya Singh,9,499.0
ORD1609,2024-08-29,Power Bank,Electronics,North,Sneha Patel,1,1499.0
ORD1580,2024-08-29,Power Bank,Electronics,South,Amit Sharma,10,1499.0
ORD1497,2024-08-31,Bluetooth Speaker,Electronics,West,Amit Sharma,9,1799.0
ORD1357,2024-08-31,Bluetooth Speaker,Electronics,North,Karan Mehta,4,1799.0
ORD1589,2024-08-31,Monitor 24in,Electronics,North,Amit Sharma,3,8999.0
ORD1425,2024-08-31,Desk Lamp,Furniture,South,Karan Mehta,3,699.0
ORD1463,2024-09-01,Mechanical Keyboard,Accessories,North,Karan Mehta,3,2499.0
ORD1322,2024-09-01,Bluetooth Speaker,Electronics,North,Sneha Patel,6,1799.0
ORD1283,2024-09-01,Bluetooth Speaker,Electronics,South,Sneha Patel,7,1799.0
ORD1520,2024-09-02,Wireless Mouse,Accessories,North,Rohit Verma,13,499.0
ORD1449,2024-09-02,Wireless Mouse,Accessories,West,Priya Singh,13,499.0
ORD1055,2024-09-03,Webcam HD,Electronics,East,Rohit Verma,13,1999.0
ORD1388,2024-09-03,Wireless Mouse,Accessories,North,Priya Singh,5,499.0
ORD1554,2024-09-04,Webcam HD,Electronics,East,Sneha Patel,8,1999.0
ORD1601,2024-09-06,Monitor 24in,Electronics,North,Rohit Verma,4,8999.0
ORD1350,2024-09-07,Desk Lamp,Furniture,South,Rohit Verma,3,699.0
ORD1071,2024-09-07,Webcam HD,Electronics,South,Amit Sharma,11,1999.0
ORD1019,2024-09-07,Power Bank,Electronics,West,Rohit Verma,8,1499.0
ORD1278,2024-09-09,Bluetooth Speaker,Electronics,North,Amit Sharma,14,1799.0
ORD1009,2024-09-09,Monitor 24in,Electronics,West,Rohit Verma,10,8999.0
ORD1258,2024-09-10,Desk Lamp,Furniture,South,Karan Mehta,11,699.0
ORD1376,2024-09-10,Laptop Stand,Furniture,West,Amit Sharma,8,899.0
ORD1038,2024-09-11,Laptop Stand,Furniture,East,Rohit Verma,13,899.0
ORD1113,2024-09-11,Laptop Stand,Furniture,East,Amit Sharma,8,899.0
ORD1140,2024-09-12,Laptop Stand,Furniture,West,Amit Sharma,5,899.0
ORD1180,2024-09-12,Mechanical Keyboard,Accessories,East,Rohit Verma,8,2499.0
ORD1036,2024-09-12,USB-C Hub,Accessories,North,Rohit Verma,11,1299.0
ORD1282,2024-09-12,USB-C Hub,Accessories,East,Karan Mehta,7,1299.0
ORD1292,2024-09-13,Cable Organizer,Accessories,North,Amit Sharma,3,299.0
ORD1170,2024-09-13,Laptop Stand,Furniture,East,Amit Sharma,5,899.0
ORD1383,2024-09-14,Monitor 24in,Electronics,East,Karan Mehta,7,8999.0
ORD1104,2024-09-14,Desk Lamp,Furniture,West,Rohit Verma,5,699.0
ORD1584,2024-09-17,Webcam HD,Electronics,North,Priya Singh,2,1999.0
ORD1092,2024-09-17,Laptop Stand,Furniture,North,Unassigned,13,899.0
ORD1285,2024-09-17,Laptop Stand,Furniture,North,Amit Sharma,12,899.0
ORD1274,2024-09-18,Laptop Stand,Furniture,North,Rohit Verma,11,899.0
ORD1275,2024-09-18,Power Bank,Electronics,West,Priya Singh,5,1499.0
ORD1570,2024-09-18,Laptop Stand,Furniture,West,Priya Singh,3,899.0
ORD1149,2024-09-18,Mechanical Keyboard,Accessories,West,Karan Mehta,5,2499.0
ORD1523,2024-09-20,Webcam HD,Electronics,South,Priya Singh,4,1999.0
ORD1130,2024-09-20,Wireless Mouse,Accessories,North,Rohit Verma,8,499.0
ORD1377,2024-09-21,Webcam HD,Electronics,West,Rohit Verma,9,1999.0
ORD1263,2024-09-21,Power Bank,Electronics,West,Amit Sharma,12,1499.0
ORD1424,2024-09-21,Bluetooth Speaker,Electronics,East,Sneha Patel,3,1799.0
ORD1619,2024-09-21,Desk Lamp,Furniture,West,Karan Mehta,7,699.0
ORD1444,2024-09-21,Laptop Stand,Furniture,East,Priya Singh,5,899.0
ORD1065,2024-09-21,Webcam HD,Electronics,West,Rohit Verma,3,1999.0
ORD1373,2024-09-21,Desk Lamp,Furniture,East,Priya Singh,6,699.0
ORD1128,2024-09-23,Desk Lamp,Furniture,West,Amit Sharma,4,699.0
ORD1305,2024-09-23,Power Bank,Electronics,East,Priya Singh,4,1499.0
ORD1457,2024-09-23,Power Bank,Electronics,West,Sneha Patel,2,1499.0
ORD1182,2024-09-23,Cable Organizer,Accessories,East,Rohit Verma,14,299.0
ORD1233,2024-09-25,Cable Organizer,Accessories,East,Sneha Patel,12,299.0
ORD1075,2024-09-25,USB-C Hub,Accessories,North,Sneha Patel,4,1299.0
ORD1399,2024-09-25,USB-C Hub,Accessories,South,Sneha Patel,11,1299.0
ORD1468,2024-09-26,Wireless Mouse,Accessories,North,Karan Mehta,10,499.0
ORD1034,2024-09-26,Bluetooth Speaker,Electronics,West,Priya Singh,1,1799.0
ORD1229,2024-09-26,Desk Lamp,Furniture,East,Amit Sharma,8,699.0
ORD1315,2024-09-27,Bluetooth Speaker,Electronics,North,Amit Sharma,12,1799.0
ORD1289,2024-09-28,Desk Lamp,Furniture,South,Priya Singh,2,699.0
ORD1202,2024-09-28,Wireless Mouse,Accessories,South,Rohit Verma,6,499.0
ORD1155,2024-09-28,Laptop Stand,Furniture,East,Karan Mehta,12,899.0
ORD1281,2024-09-29,Wireless Mouse,Accessories,East,Amit Sharma,13,499.0
ORD1629,2024-09-30,USB-C Hub,Accessories,North,Amit Sharma,4,1299.0
ORD1307,2024-10-01,Cable Organizer,Accessories,North,Sneha Patel,14,299.0
ORD1218,2024-10-01,Wireless Mouse,Accessories,West,Karan Mehta,13,499.0
ORD1623,2024-10-01,Desk Lamp,Furniture,South,Rohit Verma,10,699.0
ORD1013,2024-10-02,Mechanical Keyboard,Accessories,West,Priya Singh,6,2499.0
ORD1461,2024-10-02,Mechanical Keyboard,Accessories,North,Sneha Patel,2,2499.0
ORD1314,2024-10-03,Webcam HD,Electronics,South,Priya Singh,7,1999.0
ORD1348,2024-10-04,Mechanical Keyboard,Accessories,North,Amit Sharma,4,2499.0
ORD1249,2024-10-07,Wireless Mouse,Accessories,East,Rohit Verma,14,499.0
ORD1346,2024-10-08,Cable Organizer,Accessories,North,Priya Singh,4,299.0
ORD1394,2024-10-08,Monitor 24in,Electronics,North,Sneha Patel,6,8999.0
ORD1321,2024-10-09,Power Bank,Electronics,West,Rohit Verma,10,1499.0
ORD1144,2024-10-10,Webcam HD,Electronics,South,Priya Singh,14,1999.0
ORD1261,2024-10-10,USB-C Hub,Accessories,South,Amit Sharma,4,1299.0
ORD1408,2024-10-11,Power Bank,Electronics,East,Amit Sharma,3,1499.0
ORD1564,2024-10-12,Laptop Stand,Furniture,North,Rohit Verma,12,899.0
ORD1340,2024-10-13,Laptop Stand,Furniture,South,Rohit Verma,13,899.0
ORD1310,2024-10-13,Bluetooth Speaker,Electronics,East,Rohit Verma,12,1799.0
ORD1579,2024-10-13,Bluetooth Speaker,Electronics,East,Sneha Patel,14,1799.0
ORD1453,2024-10-14,Mechanical Keyboard,Accessories,West,Sneha Patel,2,2499.0
ORD1502,2024-10-15,USB-C Hub,Accessories,North,Karan Mehta,8,1299.0
ORD1313,2024-10-15,Laptop Stand,Furniture,South,Karan Mehta,1,899.0
ORD1241,2024-10-16,USB-C Hub,Accessories,South,Amit Sharma,13,1299.0
ORD1349,2024-10-16,Power Bank,Electronics,East,Rohit Verma,10,1499.0
ORD1332,2024-10-17,Monitor 24in,Electronics,East,Unassigned,13,8999.0
ORD1010,2024-10-18,Wireless Mouse,Accessories,South,Karan Mehta,8,499.0
ORD1093,2024-10-19,Wireless Mouse,Accessories,North,Rohit Verma,6,499.0
ORD1531,2024-10-19,Webcam HD,Electronics,North,Sneha Patel,6,1999.0
ORD1510,2024-10-19,Wireless Mouse,Accessories,West,Priya Singh,8,499.0
ORD1604,2024-10-19,Laptop Stand,Furniture,North,Rohit Verma,14,899.0
ORD1069,2024-10-20,Power Bank,Electronics,North,Priya Singh,12,1499.0
ORD1387,2024-10-21,Wireless Mouse,Accessories,North,Rohit Verma,12,499.0
ORD1412,2024-10-21,Monitor 24in,Electronics,West,Priya Singh,8,8999.0
ORD1446,2024-10-24,Webcam HD,Electronics,South,Priya Singh,6,1999.0
ORD1168,2024-10-25,Cable Organizer,Accessories,West,Rohit Verma,9,299.0
ORD1186,2024-10-27,Mechanical Keyboard,Accessories,South,Amit Sharma,12,2499.0
ORD1611,2024-10-27,Desk Lamp,Furniture,North,Amit Sharma,14,699.0
ORD1041,2024-10-29,Desk Lamp,Furniture,East,Amit Sharma,12,699.0
ORD1119,2024-10-29,Monitor 24in,Electronics,South,Sneha Patel,11,8999.0
ORD1303,2024-10-29,Desk Lamp,Furniture,West,Amit Sharma,2,699.0
ORD1299,2024-10-30,Monitor 24in,Electronics,West,Sneha Patel,8,8999.0
ORD1208,2024-10-30,Monitor 24in,Electronics,North,Rohit Verma,4,8999.0
ORD1343,2024-10-31,Power Bank,Electronics,East,Amit Sharma,7,1499.0
ORD1569,2024-11-04,Mechanical Keyboard,Accessories,West,Amit Sharma,9,2499.0
ORD1018,2024-11-05,Laptop Stand,Furniture,North,Karan Mehta,12,899.0
ORD1555,2024-11-05,Bluetooth Speaker,Electronics,North,Karan Mehta,4,1799.0
ORD1163,2024-11-06,Desk Lamp,Furniture,East,Karan Mehta,1,699.0
ORD1056,2024-11-06,Desk Lamp,Furniture,South,Sneha Patel,12,699.0
ORD1338,2024-11-06,Wireless Mouse,Accessories,North,Rohit Verma,1,499.0
ORD1152,2024-11-06,Wireless Mouse,Accessories,South,Amit Sharma,8,499.0
ORD1538,2024-11-06,Monitor 24in,Electronics,East,Priya Singh,7,8999.0
ORD1272,2024-11-09,Monitor 24in,Electronics,East,Amit Sharma,2,8999.0
ORD1240,2024-11-10,Bluetooth Speaker,Electronics,South,Priya Singh,10,1799.0
ORD1309,2024-11-11,Mechanical Keyboard,Accessories,North,Rohit Verma,6,2499.0
ORD1483,2024-11-11,USB-C Hub,Accessories,West,Karan Mehta,9,1299.0
ORD1296,2024-11-13,Mechanical Keyboard,Accessories,South,Priya Singh,7,2499.0
ORD1320,2024-11-16,Cable Organizer,Accessories,South,Amit Sharma,6,299.0
ORD1242,2024-11-16,Desk Lamp,Furniture,South,Karan Mehta,1,699.0
ORD1210,2024-11-18,Desk Lamp,Furniture,South,Amit Sharma,3,699.0
ORD1257,2024-11-18,Mechanical Keyboard,Accessories,North,Rohit Verma,9,2499.0
ORD1090,2024-11-18,Monitor 24in,Electronics,South,Rohit Verma,11,8999.0
ORD1345,2024-11-19,Mechanical Keyboard,Accessories,North,Priya Singh,14,2499.0
ORD1464,2024-11-19,Laptop Stand,Furniture,West,Priya Singh,13,899.0
ORD1477,2024-11-20,Mechanical Keyboard,Accessories,North,Rohit Verma,11,2499.0
ORD1080,2024-11-20,Laptop Stand,Furniture,North,Amit Sharma,8,899.0
ORD1466,2024-11-20,Mechanical Keyboard,Accessories,West,Sneha Patel,12,2499.0
ORD1556,2024-11-23,Wireless Mouse,Accessories,South,Priya Singh,7,499.0
ORD1254,2024-11-23,Wireless Mouse,Accessories,North,Sneha Patel,11,499.0
ORD1600,2024-11-25,Cable Organizer,Accessories,South,Priya Singh,6,299.0
ORD1366,2024-11-25,Mechanical Keyboard,Accessories,North,Amit Sharma,11,2499.0
ORD1014,2024-11-25,Mechanical Keyboard,Accessories,West,Rohit Verma,4,2499.0
ORD1429,2024-11-26,Laptop Stand,Furniture,East,Rohit Verma,8,899.0
ORD1279,2024-11-26,Laptop Stand,Furniture,East,Rohit Verma,5,899.0
ORD1017,2024-11-28,Laptop Stand,Furniture,East,Karan Mehta,5,899.0
ORD1136,2024-11-28,Webcam HD,Electronics,North,Rohit Verma,8,1999.0
ORD1099,2024-11-29,Laptop Stand,Furniture,South,Amit Sharma,1,899.0
ORD1237,2024-11-29,Mechanical Keyboard,Accessories,East,Priya Singh,3,2499.0
ORD1145,2024-11-30,USB-C Hub,Accessories,South,Sneha Patel,7,1299.0
ORD1205,2024-11-30,USB-C Hub,Accessories,West,Amit Sharma,8,1299.0
ORD1552,2024-12-01,Wireless Mouse,Accessories,East,Rohit Verma,7,499.0
ORD1617,2024-12-01,USB-C Hub,Accessories,South,Amit Sharma,9,1299.0
ORD1196,2024-12-01,Desk Lamp,Furniture,East,Sneha Patel,8,699.0
ORD1185,2024-12-01,Mechanical Keyboard,Accessories,East,Rohit Verma,1,2499.0
ORD1227,2024-12-02,Wireless Mouse,Accessories,South,Sneha Patel,6,499.0
ORD1246,2024-12-02,Desk Lamp,Furniture,North,Sneha Patel,5,699.0
ORD1390,2024-12-03,Webcam HD,Electronics,South,Priya Singh,10,1999.0
ORD1271,2024-12-03,Desk Lamp,Furniture,South,Amit Sharma,11,699.0
ORD1489,2024-12-03,Cable Organizer,Accessories,West,Priya Singh,8,299.0
ORD1371,2024-12-04,Power Bank,Electronics,North,Amit Sharma,8,1499.0
ORD1194,2024-12-05,Power Bank,Electronics,North,Priya Singh,1,1499.0
ORD1189,2024-12-05,Laptop Stand,Furniture,North,Priya Singh,14,899.0
ORD1079,2024-12-05,USB-C Hub,Accessories,West,Rohit Verma,11,1299.0
ORD1590,2024-12-07,Mechanical Keyboard,Accessories,North,Sneha Patel,9,2499.0
ORD1344,2024-12-07,Power Bank,Electronics,South,Rohit Verma,11,1499.0
ORD1199,2024-12-08,Monitor 24in,Electronics,North,Rohit Verma,11,8999.0
ORD1385,2024-12-08,USB-C Hub,Accessories,East,Rohit Verma,5,1299.0
ORD1059,2024-12-08,Mechanical Keyboard,Accessories,East,Priya Singh,4,2499.0
ORD1064,2024-12-08,USB-C Hub,Accessories,West,Priya Singh,2,1299.0
ORD1109,2024-12-09,Power Bank,Electronics,South,Amit Sharma,12,1499.0
ORD1183,2024-12-10,Desk Lamp,Furniture,North,Amit Sharma,10,699.0
ORD1460,2024-12-10,Cable Organizer,Accessories,West,Sneha Patel,2,299.0
ORD1490,2024-12-11,Monitor 24in,Electronics,West,Amit Sharma,9,8999.0
ORD1215,2024-12-13,Webcam HD,Electronics,East,Sneha Patel,11,1999.0
ORD1618,2024-12-13,Monitor 24in,Electronics,East,Amit Sharma,6,8999.0
ORD1217,2024-12-13,USB-C Hub,Accessories,West,Sneha Patel,4,1299.0
ORD1566,2024-12-13,Monitor 24in,Electronics,South,Amit Sharma,10,8999.0
ORD1330,2024-12-14,USB-C Hub,Accessories,South,Priya Singh,5,1299.0
ORD1448,2024-12-14,Mechanical Keyboard,Accessories,West,Priya Singh,3,2499.0
ORD1175,2024-12-15,Cable Organizer,Accessories,South,Amit Sharma,1,299.0
ORD1428,2024-12-15,Power Bank,Electronics,East,Sneha Patel,9,1499.0
ORD1606,2024-12-16,Bluetooth Speaker,Electronics,North,Karan Mehta,5,1799.0
ORD1395,2024-12-16,Desk Lamp,Furniture,West,Amit Sharma,6,699.0
ORD1539,2024-12-17,Bluetooth Speaker,Electronics,South,Amit Sharma,6,1799.0
ORD1162,2024-12-18,Monitor 24in,Electronics,West,Priya Singh,6,8999.0
ORD1583,2024-12-19,Desk Lamp,Furniture,West,Priya Singh,7,699.0
ORD1256,2024-12-19,Webcam HD,Electronics,East,Amit Sharma,6,1999.0
ORD1050,2024-12-19,Desk Lamp,Furniture,North,Priya Singh,7,699.0
ORD1238,2024-12-19,Laptop Stand,Furniture,North,Sneha Patel,8,899.0
ORD1245,2024-12-19,Bluetooth Speaker,Electronics,North,Amit Sharma,8,1799.0
ORD1595,2024-12-20,Power Bank,Electronics,North,Priya Singh,6,1499.0
ORD1286,2024-12-22,Cable Organizer,Accessories,South,Rohit Verma,10,299.0
ORD1462,2024-12-24,USB-C Hub,Accessories,North,Karan Mehta,11,1299.0
ORD1151,2024-12-25,Laptop Stand,Furniture,North,Amit Sharma,8,899.0
ORD1226,2024-12-26,Power Bank,Electronics,North,Karan Mehta,9,1499.0
ORD1300,2024-12-28,USB-C Hub,Accessories,West,Rohit Verma,9,1299.0
ORD1043,2024-12-28,Wireless Mouse,Accessories,North,Karan Mehta,6,499.0
ORD1111,2024-12-29,Bluetooth Speaker,Electronics,South,Karan Mehta,2,1799.0
ORD1401,2024-12-29,Cable Organizer,Accessories,North,Amit Sharma,9,299.0
ORD1044,2024-12-29,Mechanical Keyboard,Accessories,South,Rohit Verma,5,2499.0
ORD1336,2024-12-29,Wireless Mouse,Accessories,East,Rohit Verma,3,499.0
ORD1339,2024-12-30,Wireless Mouse,Accessories,East,Priya Singh,1,499.0
ORD1484,2024-12-30,Power Bank,Electronics,West,Sneha Patel,4,1499.0
ORD1559,2024-12-31,Power Bank,Electronics,East,Amit Sharma,8,1499.0
ORD1493,2024-12-31,Mechanical Keyboard,Accessories,North,Priya Singh,1,2499.0
